"chr","windowStart","windowEnd","D","f_d","f_dM","StartMb","EndMb","center","Chrom","fd_filtered","Cat","CatConserv"
"NC_030306.1",9038981,9049210,0.058032,0.068178,0.016072,9.038981,9.04921,9.0440955,"Chr4",0.068178,"Collinear","CollinearFR"
"NC_030306.1",9049326,9059435,0.190749,0.189973,0.059497,9.049326,9.059435,9.0543805,"Chr4",0.189973,"Collinear","CollinearFR"
"NC_030306.1",9059442,9069139,-0.029315,-0.036075,-0.009902,9.059442,9.069139,9.0642905,"Chr4",NA,"Collinear","CollinearFR"
"NC_030306.1",9069145,9077652,-0.028262,-0.034068,-0.010056,9.069145,9.077652,9.0733985,"Chr4",NA,"Collinear","CollinearFR"
"NC_030306.1",9077964,9083680,0.075025,0.116221,0.032108,9.077964,9.08368,9.080822,"Chr4",0.116221,"Collinear","CollinearFR"
"NC_030306.1",9083854,9090984,0.214829,0.232697,0.11722,9.083854,9.090984,9.087419,"Chr4",0.232697,"Collinear","CollinearFR"
"NC_030306.1",9090990,9098370,-0.21742,-0.446385,-0.086652,9.09099,9.09837,9.09468,"Chr4",NA,"Collinear","CollinearFR"
"NC_030306.1",9098751,9107500,0.094074,0.105823,0.029632,9.098751,9.1075,9.1031255,"Chr4",0.105823,"Collinear","CollinearFR"
"NC_030306.1",9107526,9115076,0.309494,0.225768,0.083253,9.107526,9.115076,9.111301,"Chr4",0.225768,"Collinear","CollinearFR"
"NC_030306.1",9115086,9125472,-0.106539,-0.132618,-0.030679,9.115086,9.125472,9.120279,"Chr4",NA,"Collinear","CollinearFR"
"NC_030306.1",9125479,9132408,0.195772,0.147106,0.078381,9.125479,9.132408,9.1289435,"Chr4",0.147106,"Collinear","CollinearFR"
"NC_030306.1",9132409,9143861,0.044913,0.014475,0.009191,9.132409,9.143861,9.138135,"Chr4",0.014475,"Collinear","CollinearFR"
"NC_030306.1",9144071,9156387,-0.025772,-0.016899,-0.006639,9.144071,9.156387,9.150229,"Chr4",NA,"Collinear","CollinearFR"
"NC_030306.1",9156478,9167549,0.139705,0.091053,0.03817,9.156478,9.167549,9.1620135,"Chr4",0.091053,"Collinear","CollinearFR"
"NC_030306.1",9167574,9177147,0.035692,0.037979,0.012641,9.167574,9.177147,9.1723605,"Chr4",0.037979,"Collinear","CollinearFR"
"NC_030306.1",9177643,9190270,0.043332,0.029261,0.011969,9.177643,9.19027,9.1839565,"Chr4",0.029261,"Collinear","CollinearFR"
"NC_030306.1",9190396,9202934,0.144055,0.116321,0.031967,9.190396,9.202934,9.196665,"Chr4",0.116321,"Collinear","CollinearFR"
"NC_030306.1",9203148,9217450,0.021385,0.016075,0.007499,9.203148,9.21745,9.210299,"Chr4",0.016075,"Collinear","CollinearFR"
"NC_030306.1",9217533,9226714,0.062264,0.067124,0.031442,9.217533,9.226714,9.2221235,"Chr4",0.067124,"Collinear","CollinearFR"
"NC_030306.1",9227315,9238843,0.080346,0.08121,0.03153,9.227315,9.238843,9.233079,"Chr4",0.08121,"Collinear","CollinearFR"
"NC_030306.1",9238863,9253630,0.02732,0.033241,0.011676,9.238863,9.25363,9.2462465,"Chr4",0.033241,"Collinear","CollinearFR"
"NC_030306.1",9254265,9268257,-0.110616,-0.140405,-0.04379,9.254265,9.268257,9.261261,"Chr4",NA,"Collinear","CollinearFR"
"NC_030306.1",9268450,9280061,0.215501,0.196889,0.075552,9.26845,9.280061,9.2742555,"Chr4",0.196889,"Collinear","CollinearFR"
"NC_030306.1",9280183,9289472,-0.015639,-0.023737,-0.005929,9.280183,9.289472,9.2848275,"Chr4",NA,"Collinear","CollinearFR"
"NC_030306.1",9289532,9296496,-0.270315,-0.762706,-0.123702,9.289532,9.296496,9.293014,"Chr4",NA,"Collinear","CollinearFR"
"NC_030306.1",9296498,9308565,-0.03356,-0.045847,-0.014554,9.296498,9.308565,9.3025315,"Chr4",NA,"Collinear","CollinearFR"
"NC_030306.1",9308938,9328161,0.147117,0.124732,0.041988,9.308938,9.328161,9.3185495,"Chr4",0.124732,"Collinear","CollinearFR"
"NC_030306.1",9328518,9331891,0.01664,0.016201,0.010628,9.328518,9.331891,9.3302045,"Chr4",0.016201,"Collinear","CollinearFR"
"NC_030306.1",9331935,9336224,0.07955,0.045536,0.030668,9.331935,9.336224,9.3340795,"Chr4",0.045536,"Collinear","CollinearFR"
"NC_030306.1",9336833,9344081,-0.113989,-0.479192,-0.087663,9.336833,9.344081,9.340457,"Chr4",NA,"Collinear","CollinearFR"
"NC_030306.1",9344158,9351565,0.150466,0.211212,0.091206,9.344158,9.351565,9.3478615,"Chr4",0.211212,"Collinear","CollinearFR"
"NC_030306.1",9351571,9360875,0.044558,0.086291,0.017303,9.351571,9.360875,9.356223,"Chr4",0.086291,"Collinear","CollinearFR"
"NC_030306.1",9360889,9369096,0.227804,0.249401,0.09858,9.360889,9.369096,9.3649925,"Chr4",0.249401,"Collinear","CollinearFR"
"NC_030306.1",9369235,9386370,0.412894,0.263591,0.138056,9.369235,9.38637,9.3778025,"Chr4",0.263591,"Collinear","CollinearFR"
"NC_030306.1",9386604,9400883,0.084468,0.083812,0.02863,9.386604,9.400883,9.3937435,"Chr4",0.083812,"Collinear","CollinearFR"
"NC_030306.1",9400940,9412800,0.004949,0.004954,0.00127,9.40094,9.4128,9.40687,"Chr4",0.004954,"Collinear","CollinearFR"
"NC_030306.1",9412820,9422760,-0.052507,-0.066982,-0.01251,9.41282,9.42276,9.41779,"Chr4",NA,"Collinear","CollinearFR"
"NC_030306.1",9422783,9432153,0.117297,0.100621,0.038097,9.422783,9.432153,9.427468,"Chr4",0.100621,"Collinear","CollinearFR"
"NC_030306.1",9432316,9442467,-0.052715,-0.064626,-0.016195,9.432316,9.442467,9.4373915,"Chr4",NA,"Collinear","CollinearFR"
"NC_030306.1",9442547,9454671,0.079566,0.083695,0.021634,9.442547,9.454671,9.448609,"Chr4",0.083695,"Collinear","CollinearFR"
"NC_030306.1",9454760,9466791,0.200149,0.119548,0.052323,9.45476,9.466791,9.4607755,"Chr4",0.119548,"Collinear","CollinearFR"
"NC_030306.1",9467123,9481728,0.005148,0.006633,0.001357,9.467123,9.481728,9.4744255,"Chr4",0.006633,"Collinear","CollinearFR"
"NC_030306.1",9481755,9497501,-0.046958,-0.03052,-0.009,9.481755,9.497501,9.489628,"Chr4",NA,"Collinear","CollinearFR"
"NC_030306.1",9497850,9512803,0.174439,0.160433,0.047406,9.49785,9.512803,9.5053265,"Chr4",0.160433,"Collinear","CollinearFR"
"NC_030306.1",9513485,9527370,-0.01736,-0.017332,-0.004784,9.513485,9.52737,9.5204275,"Chr4",NA,"Collinear","CollinearFR"
"NC_030306.1",9527461,9538291,0.058734,0.06039,0.017624,9.527461,9.538291,9.532876,"Chr4",0.06039,"Collinear","CollinearFR"
"NC_030306.1",9538319,9547825,-0.163746,-0.172991,-0.042056,9.538319,9.547825,9.543072,"Chr4",NA,"Collinear","CollinearFR"
"NC_030306.1",9548248,9555486,-0.074546,-0.090616,-0.019845,9.548248,9.555486,9.551867,"Chr4",NA,"Collinear","CollinearFR"
"NC_030306.1",9555536,9563774,0.379942,0.325455,0.133622,9.555536,9.563774,9.559655,"Chr4",0.325455,"Collinear","CollinearFR"
"NC_030306.1",9563837,9572696,0.062803,0.061237,0.01836,9.563837,9.572696,9.5682665,"Chr4",0.061237,"Collinear","CollinearFR"
"NC_030306.1",9572736,9580515,0.015655,0.018795,0.005174,9.572736,9.580515,9.5766255,"Chr4",0.018795,"Collinear","CollinearFR"
"NC_030306.1",9580537,9588113,0.0875,0.093291,0.023345,9.580537,9.588113,9.584325,"Chr4",0.093291,"Collinear","CollinearFR"
"NC_030306.1",9588117,9596120,0.134609,0.168756,0.048607,9.588117,9.59612,9.5921185,"Chr4",0.168756,"Collinear","CollinearFR"
"NC_030306.1",9596159,9605676,-0.003394,-0.004322,-0.000884,9.596159,9.605676,9.6009175,"Chr4",NA,"Collinear","CollinearFR"
"NC_030306.1",9605736,9618143,-0.327859,-0.582888,-0.085473,9.605736,9.618143,9.6119395,"Chr4",NA,"Collinear","CollinearFR"
"NC_030306.1",9618161,9622148,-0.047693,-0.135714,-0.021738,9.618161,9.622148,9.6201545,"Chr4",NA,"Collinear","CollinearFR"
"NC_030306.1",9622150,9628098,-0.069866,-0.111849,-0.026756,9.62215,9.628098,9.625124,"Chr4",NA,"Collinear","CollinearFR"
"NC_030306.1",9628276,9638318,-0.28141,-0.351992,-0.071546,9.628276,9.638318,9.633297,"Chr4",NA,"Collinear","CollinearFR"
"NC_030306.1",9638378,9648765,0.208748,0.237387,0.068379,9.638378,9.648765,9.6435715,"Chr4",0.237387,"Collinear","CollinearFR"
"NC_030306.1",9648774,9658715,0.156719,0.156575,0.062356,9.648774,9.658715,9.6537445,"Chr4",0.156575,"Collinear","CollinearFR"
"NC_030306.1",9658795,9680230,0.242684,0.118322,0.051867,9.658795,9.68023,9.6695125,"Chr4",0.118322,"Collinear","CollinearFR"
"NC_030306.1",9680260,9691219,0.064247,0.054958,0.01713,9.68026,9.691219,9.6857395,"Chr4",0.054958,"Collinear","CollinearFR"
"NC_030306.1",9691224,9699293,-0.064452,-0.0555,-0.014172,9.691224,9.699293,9.6952585,"Chr4",NA,"Collinear","CollinearFR"
"NC_030306.1",9699365,9704015,-0.014476,-0.024405,-0.006354,9.699365,9.704015,9.70169,"Chr4",NA,"Collinear","CollinearFR"
"NC_030306.1",9704045,9710481,0.252774,0.226354,0.066881,9.704045,9.710481,9.707263,"Chr4",0.226354,"Collinear","CollinearFR"
"NC_030306.1",9710504,9718106,-0.227755,-0.395049,-0.078321,9.710504,9.718106,9.714305,"Chr4",NA,"Collinear","CollinearFR"
"NC_030306.1",9718121,9729379,0.105224,0.10281,0.021229,9.718121,9.729379,9.72375,"Chr4",0.10281,"Collinear","CollinearFR"
"NC_030306.1",9729714,9739301,0.089711,0.065219,0.019095,9.729714,9.739301,9.7345075,"Chr4",0.065219,"Collinear","CollinearFR"
"NC_030306.1",9739316,9747819,0.151834,0.151895,0.041806,9.739316,9.747819,9.7435675,"Chr4",0.151895,"Collinear","CollinearFR"
"NC_030306.1",9747823,9760909,0.159856,0.132823,0.037199,9.747823,9.760909,9.754366,"Chr4",0.132823,"Collinear","CollinearFR"
"NC_030306.1",9760916,9772853,0.059242,0.050019,0.015363,9.760916,9.772853,9.7668845,"Chr4",0.050019,"Collinear","CollinearFR"
"NC_030306.1",9773851,9784941,0.205484,0.167844,0.045145,9.773851,9.784941,9.779396,"Chr4",0.167844,"Collinear","CollinearFR"
"NC_030306.1",9784951,9792208,0.073925,0.060065,0.023599,9.784951,9.792208,9.7885795,"Chr4",0.060065,"Collinear","CollinearFR"
"NC_030306.1",9792209,9802232,0.170958,0.157757,0.058047,9.792209,9.802232,9.7972205,"Chr4",0.157757,"Collinear","CollinearFR"
"NC_030306.1",9802261,9813119,-0.051108,-0.044012,-0.012773,9.802261,9.813119,9.80769,"Chr4",NA,"Collinear","CollinearFR"
"NC_030306.1",9813443,9826346,0.12666,0.148009,0.027059,9.813443,9.826346,9.8198945,"Chr4",0.148009,"Collinear","CollinearFR"
"NC_030306.1",9826642,9835905,-0.0192,-0.020268,-0.005067,9.826642,9.835905,9.8312735,"Chr4",NA,"Collinear","CollinearFR"
"NC_030306.1",9836111,9853379,0.111876,0.069604,0.025618,9.836111,9.853379,9.844745,"Chr4",0.069604,"Collinear","CollinearFR"
"NC_030306.1",9853380,9861678,0.3681,0.273253,0.10686,9.85338,9.861678,9.857529,"Chr4",0.273253,"Collinear","CollinearFR"
"NC_030306.1",9861679,9869757,-0.190884,-0.321704,-0.059156,9.861679,9.869757,9.865718,"Chr4",NA,"Collinear","CollinearFR"
"NC_030306.1",9869760,9878727,0.171693,0.180144,0.04439,9.86976,9.878727,9.8742435,"Chr4",0.180144,"Collinear","CollinearFR"
"NC_030306.1",9878728,9889476,0.094945,0.115822,0.024718,9.878728,9.889476,9.884102,"Chr4",0.115822,"Collinear","CollinearFR"
"NC_030306.1",9889519,9901458,0.22826,0.118085,0.050147,9.889519,9.901458,9.8954885,"Chr4",0.118085,"Collinear","CollinearFR"
"NC_030306.1",9901525,9912213,0.187235,0.206957,0.069982,9.901525,9.912213,9.906869,"Chr4",0.206957,"Collinear","CollinearFR"
"NC_030306.1",9912234,9920237,-0.138651,-0.199688,-0.050833,9.912234,9.920237,9.9162355,"Chr4",NA,"Collinear","CollinearFR"
"NC_030306.1",9920239,9947694,-0.02274,-0.02738,-0.008164,9.920239,9.947694,9.9339665,"Chr4",NA,"Collinear","CollinearFR"
"NC_030306.1",9947700,9957868,0.192833,0.175046,0.055224,9.9477,9.957868,9.952784,"Chr4",0.175046,"Collinear","CollinearFR"
"NC_030306.1",9957922,9968793,-0.086334,-0.086945,-0.032018,9.957922,9.968793,9.9633575,"Chr4",NA,"Collinear","CollinearFR"
"NC_030306.1",9968881,9979747,0.074298,0.069343,0.018344,9.968881,9.979747,9.974314,"Chr4",0.069343,"Collinear","CollinearFR"
"NC_030306.1",9979758,9989102,-0.021738,-0.021615,-0.00686,9.979758,9.989102,9.98443,"Chr4",NA,"Collinear","CollinearFR"
"NC_030306.1",9989325,10000100,0.239184,0.195189,0.074136,9.989325,10.0001,9.9947125,"Chr4",0.195189,"Collinear","CollinearFR"
"NC_030306.1",10000116,10011732,0.294403,0.262143,0.067312,10.000116,10.011732,10.005924,"Chr4",0.262143,"Collinear","CollinearFR"
"NC_030306.1",10011733,10024719,0.205002,0.19436,0.066944,10.011733,10.024719,10.018226,"Chr4",0.19436,"Collinear","CollinearFR"
"NC_030306.1",10024753,10035359,0.104867,0.12491,0.029587,10.024753,10.035359,10.030056,"Chr4",0.12491,"Collinear","CollinearFR"
"NC_030306.1",10035372,10042942,0.244845,0.300798,0.095873,10.035372,10.042942,10.039157,"Chr4",0.300798,"Collinear","CollinearFR"
"NC_030306.1",10043062,10051109,0.098137,0.104909,0.044728,10.043062,10.051109,10.0470855,"Chr4",0.104909,"Collinear","CollinearFR"
"NC_030306.1",10051131,10062127,0.089941,0.077349,0.034018,10.051131,10.062127,10.056629,"Chr4",0.077349,"Collinear","CollinearFR"
"NC_030306.1",10062186,10081397,0.1697,0.106998,0.034164,10.062186,10.081397,10.0717915,"Chr4",0.106998,"Collinear","CollinearFR"
"NC_030306.1",10081419,10089984,-0.09744,-0.084221,-0.030839,10.081419,10.089984,10.0857015,"Chr4",NA,"Collinear","CollinearFR"
"NC_030306.1",10090002,10098834,-0.115528,-0.168835,-0.031939,10.090002,10.098834,10.094418,"Chr4",NA,"Collinear","CollinearFR"
"NC_030306.1",10099084,10104383,0.070633,0.107665,0.027199,10.099084,10.104383,10.1017335,"Chr4",0.107665,"Collinear","CollinearFR"
"NC_030306.1",10104411,10115685,-0.166591,-0.156966,-0.040607,10.104411,10.115685,10.110048,"Chr4",NA,"Collinear","CollinearFR"
"NC_030306.1",10115893,10121816,-0.029127,-0.045495,-0.012346,10.115893,10.121816,10.1188545,"Chr4",NA,"Collinear","CollinearFR"
"NC_030306.1",10122130,10132924,-0.263833,-0.436367,-0.07328,10.12213,10.132924,10.127527,"Chr4",NA,"Collinear","CollinearFR"
"NC_030306.1",10133102,10142122,-0.08357,-0.081435,-0.028456,10.133102,10.142122,10.137612,"Chr4",NA,"Collinear","CollinearFR"
"NC_030306.1",10142151,10148233,0.249309,0.248336,0.085831,10.142151,10.148233,10.145192,"Chr4",0.248336,"Collinear","CollinearFR"
"NC_030306.1",10148263,10158161,-0.037703,-0.045432,-0.010906,10.148263,10.158161,10.153212,"Chr4",NA,"Collinear","CollinearFR"
"NC_030306.1",10158349,10167366,-0.051709,-0.069103,-0.015058,10.158349,10.167366,10.1628575,"Chr4",NA,"Collinear","CollinearFR"
"NC_030306.1",10167380,10175748,0.098301,0.102594,0.028267,10.16738,10.175748,10.171564,"Chr4",0.102594,"Collinear","CollinearFR"
"NC_030306.1",10175752,10188517,0.087364,0.075759,0.027238,10.175752,10.188517,10.1821345,"Chr4",0.075759,"Collinear","CollinearFR"
"NC_030306.1",10188552,10198426,-0.016648,-0.023118,-0.00599,10.188552,10.198426,10.193489,"Chr4",NA,"Collinear","CollinearFR"
"NC_030306.1",10198448,10208019,0.082112,0.069513,0.019018,10.198448,10.208019,10.2032335,"Chr4",0.069513,"Collinear","CollinearFR"
"NC_030306.1",10208026,10216973,-0.017371,-0.01697,-0.005919,10.208026,10.216973,10.2124995,"Chr4",NA,"Collinear","CollinearFR"
"NC_030306.1",10216998,10227409,-0.130343,-0.132739,-0.040485,10.216998,10.227409,10.2222035,"Chr4",NA,"Collinear","CollinearFR"
"NC_030306.1",10227555,10235787,0.086951,0.065412,0.0244,10.227555,10.235787,10.231671,"Chr4",0.065412,"Collinear","CollinearFR"
"NC_030306.1",10235884,10244969,-0.019861,-0.020726,-0.006159,10.235884,10.244969,10.2404265,"Chr4",NA,"Collinear","CollinearFR"
"NC_030306.1",10245095,10255672,-0.109699,-0.139852,-0.033217,10.245095,10.255672,10.2503835,"Chr4",NA,"Collinear","CollinearFR"
"NC_030306.1",10255679,10265781,-0.154714,-0.183364,-0.051296,10.255679,10.265781,10.26073,"Chr4",NA,"Collinear","CollinearFR"
"NC_030306.1",10266266,10277026,-0.081856,-0.101817,-0.023975,10.266266,10.277026,10.271646,"Chr4",NA,"Collinear","CollinearFR"
"NC_030306.1",10277097,10287171,0.071592,0.078198,0.024658,10.277097,10.287171,10.282134,"Chr4",0.078198,"Collinear","CollinearFR"
"NC_030306.1",10287173,10299167,0.094355,0.118683,0.033013,10.287173,10.299167,10.29317,"Chr4",0.118683,"Collinear","CollinearFR"
"NC_030306.1",10299216,10307264,0.102733,0.130309,0.039378,10.299216,10.307264,10.30324,"Chr4",0.130309,"Collinear","CollinearFR"
"NC_030306.1",10307622,10315453,-0.147092,-0.232149,-0.05837,10.307622,10.315453,10.3115375,"Chr4",NA,"Collinear","CollinearFR"
"NC_030306.1",10315489,10323126,-0.037318,-0.041436,-0.012864,10.315489,10.323126,10.3193075,"Chr4",NA,"Collinear","CollinearFR"
"NC_030306.1",10323136,10328395,0.068695,0.090957,0.034155,10.323136,10.328395,10.3257655,"Chr4",0.090957,"Collinear","CollinearFR"
"NC_030306.1",10328657,10337071,-0.186766,-0.257412,-0.063465,10.328657,10.337071,10.332864,"Chr4",NA,"Collinear","CollinearFR"
"NC_030306.1",10337082,10341382,0.157473,0.185075,0.077783,10.337082,10.341382,10.339232,"Chr4",0.185075,"Collinear","CollinearFR"
"NC_030306.1",10341411,10347831,-0.102182,-0.159929,-0.033007,10.341411,10.347831,10.344621,"Chr4",NA,"Collinear","CollinearFR"
"NC_030306.1",10347864,10357874,0.078285,0.071289,0.025619,10.347864,10.357874,10.352869,"Chr4",0.071289,"Collinear","CollinearFR"
"NC_030306.1",10357888,10366061,0.151933,0.169145,0.047689,10.357888,10.366061,10.3619745,"Chr4",0.169145,"Collinear","CollinearFR"
"NC_030306.1",10366533,10375215,0.208497,0.249755,0.075468,10.366533,10.375215,10.370874,"Chr4",0.249755,"Collinear","CollinearFR"
"NC_030306.1",10375321,10384309,0.117919,0.125185,0.047784,10.375321,10.384309,10.379815,"Chr4",0.125185,"Collinear","CollinearFR"
"NC_030306.1",10384316,10390573,0.093608,0.092953,0.030682,10.384316,10.390573,10.3874445,"Chr4",0.092953,"Collinear","CollinearFR"
"NC_030306.1",10390591,10403642,0.174641,0.129064,0.049039,10.390591,10.403642,10.3971165,"Chr4",0.129064,"Collinear","CollinearFR"
"NC_030306.1",10404056,10412180,0.157514,0.142248,0.037531,10.404056,10.41218,10.408118,"Chr4",0.142248,"Collinear","CollinearFR"
"NC_030306.1",10412231,10423328,0.209627,0.211167,0.066382,10.412231,10.423328,10.4177795,"Chr4",0.211167,"Collinear","CollinearFR"
"NC_030306.1",10423427,10433736,0.21409,0.163958,0.05081,10.423427,10.433736,10.4285815,"Chr4",0.163958,"Collinear","CollinearFR"
"NC_030306.1",10433825,10445847,-0.010628,-0.011058,-0.003164,10.433825,10.445847,10.439836,"Chr4",NA,"Collinear","CollinearFR"
"NC_030306.1",10446309,10456890,-0.018851,-0.02459,-0.006704,10.446309,10.45689,10.4515995,"Chr4",NA,"Collinear","CollinearFR"
"NC_030306.1",10456921,10465514,-0.213435,-0.240994,-0.053472,10.456921,10.465514,10.4612175,"Chr4",NA,"Collinear","CollinearFR"
"NC_030306.1",10465547,10473594,-0.074098,-0.069744,-0.021387,10.465547,10.473594,10.4695705,"Chr4",NA,"Collinear","CollinearFR"
"NC_030306.1",10473740,10481555,-0.07049,-0.110299,-0.021176,10.47374,10.481555,10.4776475,"Chr4",NA,"Collinear","CollinearFR"
"NC_030306.1",10481660,10491418,0.172366,0.152308,0.047375,10.48166,10.491418,10.486539,"Chr4",0.152308,"Collinear","CollinearFR"
"NC_030306.1",10491505,10499325,-0.010873,-0.013783,-0.00363,10.491505,10.499325,10.495415,"Chr4",NA,"Collinear","CollinearFR"
"NC_030306.1",10499364,10508875,0.247845,0.217398,0.067746,10.499364,10.508875,10.5041195,"Chr4",0.217398,"Collinear","CollinearFR"
"NC_030306.1",10508982,10515545,0.184167,0.204043,0.05466,10.508982,10.515545,10.5122635,"Chr4",0.204043,"Collinear","CollinearFR"
"NC_030306.1",10515552,10524828,-0.303079,-0.521195,-0.095024,10.515552,10.524828,10.52019,"Chr4",NA,"Collinear","CollinearFR"
"NC_030306.1",10524833,10532655,0.080944,0.065396,0.021161,10.524833,10.532655,10.528744,"Chr4",0.065396,"Collinear","CollinearFR"
"NC_030306.1",10533190,10542577,0.078878,0.064263,0.017695,10.53319,10.542577,10.5378835,"Chr4",0.064263,"Collinear","CollinearFR"
"NC_030306.1",10542584,10547997,-0.066075,-0.118543,-0.020726,10.542584,10.547997,10.5452905,"Chr4",NA,"Collinear","CollinearFR"
"NC_030306.1",10548001,10557008,0.01516,0.015547,0.003253,10.548001,10.557008,10.5525045,"Chr4",0.015547,"Collinear","CollinearFR"
"NC_030306.1",10557018,10562813,0.106304,0.103416,0.03042,10.557018,10.562813,10.5599155,"Chr4",0.103416,"Collinear","CollinearFR"
"NC_030306.1",10562822,10570615,0.047814,0.052822,0.014127,10.562822,10.570615,10.5667185,"Chr4",0.052822,"Collinear","CollinearFR"
"NC_030306.1",10570742,10585142,0.041632,0.040371,0.013679,10.570742,10.585142,10.577942,"Chr4",0.040371,"Collinear","CollinearFR"
"NC_030306.1",10585154,10599798,0.098563,0.091589,0.040494,10.585154,10.599798,10.592476,"Chr4",0.091589,"Collinear","CollinearFR"
"NC_030306.1",10599871,10612822,0.031791,0.026845,0.008915,10.599871,10.612822,10.6063465,"Chr4",0.026845,"Collinear","CollinearFR"
"NC_030306.1",10613131,10622649,0.280185,0.284969,0.106066,10.613131,10.622649,10.61789,"Chr4",0.284969,"Collinear","CollinearFR"
"NC_030306.1",10622754,10631725,0.101358,0.137669,0.037032,10.622754,10.631725,10.6272395,"Chr4",0.137669,"Collinear","CollinearFR"
"NC_030306.1",10631766,10639528,-0.022061,-0.033394,-0.006963,10.631766,10.639528,10.635647,"Chr4",NA,"Collinear","CollinearFR"
"NC_030306.1",10639646,10650024,-0.008111,-0.011051,-0.003021,10.639646,10.650024,10.644835,"Chr4",NA,"Collinear","CollinearFR"
"NC_030306.1",10650218,10658677,0.04649,0.054652,0.01733,10.650218,10.658677,10.6544475,"Chr4",0.054652,"Collinear","CollinearFR"
"NC_030306.1",10658851,10666990,0.164029,0.185216,0.066711,10.658851,10.66699,10.6629205,"Chr4",0.185216,"Collinear","CollinearFR"
"NC_030306.1",10667076,10674990,0.022872,0.024097,0.008912,10.667076,10.67499,10.671033,"Chr4",0.024097,"Collinear","CollinearFR"
"NC_030306.1",10675106,10687718,0.03526,0.028273,0.007998,10.675106,10.687718,10.681412,"Chr4",0.028273,"Collinear","CollinearFR"
"NC_030306.1",10687887,10701048,0.12861,0.101511,0.035748,10.687887,10.701048,10.6944675,"Chr4",0.101511,"Collinear","CollinearFR"
"NC_030306.1",10701167,10708292,-0.018374,-0.032053,-0.009433,10.701167,10.708292,10.7047295,"Chr4",NA,"Collinear","CollinearFR"
"NC_030306.1",10709009,10722229,0.087798,0.085853,0.02524,10.709009,10.722229,10.715619,"Chr4",0.085853,"Collinear","CollinearFR"
"NC_030306.1",10722235,10741444,0.03849,0.023622,0.010185,10.722235,10.741444,10.7318395,"Chr4",0.023622,"Collinear","CollinearFR"
"NC_030306.1",10741518,10749700,0.025297,0.036936,0.009724,10.741518,10.7497,10.745609,"Chr4",0.036936,"Collinear","CollinearFR"
"NC_030306.1",10749772,10760156,0.068572,0.084132,0.024486,10.749772,10.760156,10.754964,"Chr4",0.084132,"Collinear","CollinearFR"
"NC_030306.1",10760605,10767657,-0.125811,-0.185533,-0.056982,10.760605,10.767657,10.764131,"Chr4",NA,"Collinear","CollinearFR"
"NC_030306.1",10767776,10776129,-0.105847,-0.191717,-0.03647,10.767776,10.776129,10.7719525,"Chr4",NA,"Collinear","CollinearFR"
"NC_030306.1",10776190,10786876,-0.020247,-0.020576,-0.0068,10.77619,10.786876,10.781533,"Chr4",NA,"Collinear","CollinearFR"
"NC_030306.1",10786880,10797835,0.259549,0.120082,0.054991,10.78688,10.797835,10.7923575,"Chr4",0.120082,"Collinear","CollinearFR"
"NC_030306.1",10797887,10802016,0.255905,0.27684,0.150742,10.797887,10.802016,10.7999515,"Chr4",0.27684,"Collinear","CollinearFR"
"NC_030306.1",10802044,10808184,0.084939,0.109156,0.04204,10.802044,10.808184,10.805114,"Chr4",0.109156,"Collinear","CollinearFR"
"NC_030306.1",10808195,10815799,-0.228737,-0.604227,-0.094046,10.808195,10.815799,10.811997,"Chr4",NA,"Collinear","CollinearFR"
"NC_030306.1",10815801,10823011,0.164859,0.229203,0.057061,10.815801,10.823011,10.819406,"Chr4",0.229203,"Collinear","CollinearFR"
"NC_030306.1",10823059,10833061,-0.046214,-0.074864,-0.013595,10.823059,10.833061,10.82806,"Chr4",NA,"Collinear","CollinearFR"
"NC_030306.1",10833135,10842889,-0.017847,-0.02577,-0.007075,10.833135,10.842889,10.838012,"Chr4",NA,"Collinear","CollinearFR"
"NC_030306.1",10842893,10851921,-0.079448,-0.127678,-0.03139,10.842893,10.851921,10.847407,"Chr4",NA,"Collinear","CollinearFR"
"NC_030306.1",10851978,10863011,-0.084317,-0.117186,-0.028716,10.851978,10.863011,10.8574945,"Chr4",NA,"Collinear","CollinearFR"
"NC_030306.1",10863013,10873522,-0.069795,-0.059958,-0.018282,10.863013,10.873522,10.8682675,"Chr4",NA,"Collinear","CollinearFR"
"NC_030306.1",10873524,10881506,0.087518,0.136308,0.027587,10.873524,10.881506,10.877515,"Chr4",0.136308,"Collinear","CollinearFR"
"NC_030306.1",10881526,10892600,-0.023296,-0.02877,-0.00702,10.881526,10.8926,10.887063,"Chr4",NA,"Collinear","CollinearFR"
"NC_030306.1",10892666,10907005,0.269629,0.253667,0.072551,10.892666,10.907005,10.8998355,"Chr4",0.253667,"Collinear","CollinearFR"
"NC_030306.1",10907017,10915720,0.16092,0.180927,0.067803,10.907017,10.91572,10.9113685,"Chr4",0.180927,"Collinear","CollinearFR"
"NC_030306.1",10915724,10927590,-0.085616,-0.106584,-0.030854,10.915724,10.92759,10.921657,"Chr4",NA,"Collinear","CollinearFR"
"NC_030306.1",10927673,10937598,-0.107615,-0.127027,-0.03311,10.927673,10.937598,10.9326355,"Chr4",NA,"Collinear","CollinearFR"
"NC_030306.1",10937772,10945862,0.01028,0.016753,0.003798,10.937772,10.945862,10.941817,"Chr4",0.016753,"Collinear","CollinearFR"
"NC_030306.1",10945980,10954467,0.2682,0.221047,0.10018,10.94598,10.954467,10.9502235,"Chr4",0.221047,"Collinear","CollinearFR"
